lemma,log_ratio,g_squared,p_value,p_value_fdr,register,relative_frequency
Ἐλπήνωρ,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἤτε,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἠμάτιος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Θρινακίη,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Μάλεια,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ὁπόθεν,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἰσοφαρίζω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
βέομαι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἄκλαυστος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Κλυταιμνήστρη,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἄκμηνος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Νηλεΐδης,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ὑπέρβιος,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
ἄλη,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἄλλοθι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Λαομέδων,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
ὀλοφώιος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ὀπωπή,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἄνασσα,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
βραδύς,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἄρκιος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἕβδομος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
θέσκελος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Ἀμφιτρίτη,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐπιδήμιος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐπαλάομαι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐπίφρων,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐπίκλοπος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
δωτίνη,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
θέμις,1.528363927352979,16.560502930350196,4.712227247184844e-05,0.001339323237519125,Speech,0.00031906607483037883
ἐξαλαόω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
θέαινα,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
εἰσαφικνέομαι,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
ἐλπωρή,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐλεύθερος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
εὐκλεής,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐξαπατάω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
δυσάμμορος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐπουράνιος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐρέθω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἔξαιτος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
γουνόομαι,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
γόνος,1.528363927352979,9.032597978949916,0.0026520730134465625,0.032057313595008526,Speech,0.00015014874109664888
ζωή,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἄτιμος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἑτέρωθι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἑστία,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
δίκαιος,1.528363927352979,9.032597978949916,0.0026520730134465625,0.032057313595008526,Speech,0.00015014874109664888
ἑξῆμαρ,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἐχθαίρω,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
ἐφέστιος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
δηλέομαι,1.528363927352979,9.032597978949916,0.0026520730134465625,0.032057313595008526,Speech,0.00015014874109664888
δηλήμων,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
Ἀι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
διεῖπον,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἕρπω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
παρέχω,1.528363927352979,9.032597978949916,0.0026520730134465625,0.032057313595008526,Speech,0.00015014874109664888
ἀστεμφής,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
τριέτης,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
πηός,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἀθλεύω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
προπέμπω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
κατίσχω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἀλφάνω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
τίνυμαι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
πρωί,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
οἶδα,1.528363927352979,131.1643200969928,2.2793539491909223e-30,2.130689419393692e-27,Speech,0.0028528260808363287
καταθνητός,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
χρῄζω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
κηρός,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
καταισχύνω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
μείλιχος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
κεῖσε,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
χθιζός,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
μῆχος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
οἴκοθι,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
στενωπός,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἀναρροιβδέω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
πολυήρατος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ἀδεής,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
οἰωνός,1.528363927352979,14.033554782696179,0.00017957736449853088,0.0038247705506990895,Speech,0.0002627602969191355
ἀμφίρυτος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
πολύαινος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
στυγέω,1.528363927352979,6.6321709374813285,0.010015312860593019,0.0871106366332673,Speech,9.384296318540554e-05
νώνυμνος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
κατευνάω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
ξεινοδόκος,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
προβαίνω,1.528363927352979,5.1784176714647,0.022869141162059403,0.14368788991516487,Speech,3.753718527416222e-05
