line_urn,heat
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:485,-84.89541736186948
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:486,-40.750279446642246
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:487,-1.1908852780213028
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:488,-6.166962382384942
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:489,-12.71391125089005
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:490,-29.699178926119046
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:491,12.452694541086643
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:492,6.868133327345725
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:493,207.197025344192
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:494,-27.22626914930817
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:495,-156.33024098915868
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:496,0.4351320125776103
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:497,-99.26632763825994
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:498,-221.45001282200477
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:499,-453.00901204587745
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:500,-1.1212658877063533
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:501,-33.52431667219232
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:502,9.29336384815538
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:503,-30.44229028648371
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:504,65.58765598774829
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:505,-26.9991794543496
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:506,-29.152913080365185
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:507,-144.1046131622015
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:508,-122.18603043728332
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:509,-63.522366515879334
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:510,-7.167261573212594
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:511,-45.40877529681767
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:512,-242.94094233637654
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:513,-201.12114853429605
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:514,-83.96475000317801
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:515,-0.12746347016194015
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:516,-0.1803167226298322
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:517,-49.83312900847679
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:518,-209.99435159138952
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:519,-67.10739990558919
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:520,-77.15456467946541
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:521,-11.395191741711642
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:522,-244.88279852679656
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:523,-37.757478740840725
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:524,-11.95738388841603
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:525,-83.83844272888685
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:526,-72.22317381312394
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:527,-1.758694741150353
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:528,-0.4966022620237885
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:529,-0.3979623801784953
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:530,-6.353840030336001
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:531,-68.22873413145692
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:532,-261.8131290841385
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:533,-6.510273761596227
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:534,-57.98757563120206
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:535,-11.629874997476204
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:536,-47.840928819987795
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:537,-12.913104324859939
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:538,-314.4023795058326
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:539,-166.78830079632007
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:540,-141.6557016659416
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:541,-47.653800227520016
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:542,-12.100195744120684
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:543,-230.05567882398762
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:544,-216.76565999314082
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:545,-470.1841622448641
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:546,-281.06398251839255
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:547,-6.642611048315477
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:548,-85.067744151189
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:549,-31.746799827047894
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:550,-328.7947309998991
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:551,-33.364578634735274
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:552,-221.59042803179278
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:553,-166.5220035584124
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:554,-148.56733474101125
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:555,8.289562338562
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:556,-450.57515750821574
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:557,-7.372269094821846
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:558,1.6228349698704148
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:559,-73.47297262515926
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:560,-477.6592681629065
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:561,-28.56699076477753
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:562,-27.963451217259866
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:563,-109.00564956748016
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:564,-96.60658493862984
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:565,-109.53795163449647
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:566,-82.27673640985898
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:567,-142.40076773870686
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:568,-136.52483557583417
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:569,-5.232574142629649
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:570,-2.2425317754127065
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:571,143.65756426388577
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:572,-153.87997374957928
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:573,-19.0376361841791
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:574,-12.51367732197517
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:575,-47.17937343586878
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:576,1.5824373004482541
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:577,-35.57587884807858
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:578,-90.34989642961432
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:579,-30.75539916675624
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:580,-43.11712685719167
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:581,-114.95553029604498
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:583,-88.42919452313168
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:584,-80.57943895771923
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:585,-7.623982370412746
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:586,-12.104229690499025
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:587,-1.5365707641724187
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:590,11.714193911713615
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:591,-0.6750282779594838
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:593,-50.566513378711406
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:595,-6.111393638962125
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:596,-14.78527095161481
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:597,-10.723962991980821
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:600,-84.92126810793573
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:601,-77.29161267500434
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:602,-150.57787480486624
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:605,23.228330149433496
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:606,-101.00428613817377
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:607,-41.831426686794465
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:610,14.29164522912414
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:611,-10.149329116624067
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:612,-0.01745403257120065
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:613,-124.7750782642345
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:614,-13.616096182306233
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:615,-21.911355416261983
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:616,-17.548713905268023
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:617,-2.033755510607363
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:620,33.59138627080044
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:621,-223.79809543246887
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:622,-48.02390801233125
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:623,-4.975640188249585
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:625,-85.33246587445433
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:626,-4.383035896248606
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:627,4.954436812058525
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:628,-92.88203662155337
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:630,-5.782628976339466
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:631,-30.98652169091317
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:632,-34.656308243063656
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:633,-104.8761243604799
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:634,-129.80031754470548
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:635,-161.46228782971485
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:636,-11.524262070821784
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:637,-68.46043022497534
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:638,36.779319559026675
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:639,-133.28425368486737
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:640,11.334800734437465
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:641,24.615823534186312
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:642,-116.01249880583676
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:643,-149.50370247682213
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:644,-14.551113070698037
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:645,-134.560614372483
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:646,-152.5593505274751
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:647,-62.09650866666747
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:648,-163.95155812833508
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:649,-46.8223115563532
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:650,1.2712451640406757
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:651,-162.08128614447372
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:652,-44.88523079356504
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:653,-1.8607020055345633
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:654,-24.56658233298411
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:655,103.4429099398014
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:656,-112.09539226716443
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:657,-65.39545133204324
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:658,-93.95554972130475
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:659,-29.960216128480994
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:660,-33.63195700058865
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:661,-37.62459416868154
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:662,-86.74036136457686
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:663,-58.678066791660164
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:664,4.883981031889253
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:665,-76.15090697432247
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:666,-37.60437855422482
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:667,-63.595607993150225
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:668,24.8548856056883
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:669,17.38085291866092
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:670,9.482260848140292
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:671,-5.061651483920768
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:672,-55.06382667841223
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:673,-90.66824956029772
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:674,2.3633317415740613
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:675,-0.47829560073791755
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:676,-48.25752990908274
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:677,-1.1212658877063533
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:678,-45.71133746733367
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:679,-59.89375264697766
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:680,-36.71924264569103
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:681,-96.93343833970833
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:682,-117.17024292477467
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:683,-37.638520655787886
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:684,2.773639580124275
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:685,-66.60938195534222
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:686,-93.40659306403082
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:687,-6.661018250333996
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:688,-34.58875258039954
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:689,-62.456094112179244
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:690,-51.847914516899685
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:691,-314.8114193550153
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:692,-30.893745550687196
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:693,-39.39292865405399
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:694,-39.28381115632192
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:695,0.143676347551692
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:696,-3.6521260544915815
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:697,9.143507552401836
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:698,1.9042798397598624
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:699,-10.480223652446298
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:700,-11.3922333090977
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:701,-72.50852740501084
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:702,18.176282966515824
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:703,-120.55620379828737
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:704,12.711226673361503
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:705,-201.3457534862737
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:706,-250.26964024885046
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:707,-136.714665305554
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:708,-26.76977946544615
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:709,-7.818573931413266
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:710,-117.97870852724357
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:711,-54.00514710256638
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:712,-53.024318908626185
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:713,-0.25804607768669574
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:714,-2.0120184503386755
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:715,286.7426797120267
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:716,10.66741005056796
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:717,-25.4679544659141
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:718,229.40305860604204
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:719,-62.39117582297806
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:720,-3.537729868853647
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:721,-4.706802222681998
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:722,1.2740021213888197
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:723,-95.83003347035122
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:724,2.61402114671178
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:725,-62.618006881082884
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:726,-4.745320695728657
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:727,-8.300337113517717
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:728,-62.020007472138815
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:729,-124.06699655029693
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:730,-14.783994279805944
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:731,-99.58213074082808
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:732,-60.46842781717547
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:733,11.647367606599644
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:734,-150.6844445544961
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:735,-192.82873006432325
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:736,-150.44489614545205
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:737,-56.027635893721936
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:738,-92.17944998142497
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:739,-156.00046210953946
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:740,-61.3494687843
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:741,-39.84444410017509
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:742,-110.19814219698382
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:743,-244.64075478438974
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:744,-26.78402077757975
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:745,-23.271330697348862
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:746,-20.67747618036367
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:747,44.79232960658684
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:748,-895.8686949751309
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:749,-24.545255819919994
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:750,-182.50925382125405
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:751,-250.40053488486478
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:752,-49.16510850955892
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:753,-74.24731140962507
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:754,5.392267102068573
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:755,-198.5378169385174
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:756,-26.93671802935218
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:757,-50.78074309520251
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:758,-37.63129876616021
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:759,-7.467739604036562
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:760,-99.19093703031209
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:761,-266.24241751814105
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:762,-92.25961486412106
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:763,-109.89992920369036
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:764,-27.72936732373909
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:765,-8.687721444385435
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:766,39.16811423056781
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:767,1.0750200067051647
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:768,-88.99485201166013
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:769,-19.99462844771334
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:770,91.2274046386425
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:771,-2.2425317754127065
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:772,-13.902168228279407
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:773,-7.793292205114445
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:774,-58.16374730764199
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:775,-46.61889411766285
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:776,-53.08600206155022
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:777,-64.92316580662393
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:778,-261.5335337417729
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:779,6.630395132574191
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:780,-55.2053062709656
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:781,5.269542177323447
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:782,-4.889026152360088
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:785,3.215655136888495
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:786,-195.1204930449861
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:790,-79.54951821223793
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:791,-6.39287870082297
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:792,9.93118903803588
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:795,0.5216101373801856
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:796,20.705115707846677
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:800,-6.1254879249480165
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:801,-7.141747691194382
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:802,-130.34440956587085
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:803,11.918404973965645
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:804,-50.69929485035033
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:805,-10.652025933210357
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:806,-110.99554608810406
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:807,-12.653959072568375
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:810,-181.4485062183371
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:811,-2.677853389972746
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:812,-116.5347641884815
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:815,-6.323946751283824
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:817,-28.779157784463067
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:818,-97.15690817968034
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:819,-44.02319479748229
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:820,-2.2425317754127065
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:821,-125.71599344087461
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:822,-23.259445229515165
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:823,-3.089174450578591
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:825,-4.540007161829782
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:826,29.31012204762975
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:827,7.876316533813863
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:830,-0.4376169056121118
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:831,-25.393907638933914
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:834,-15.575128718269168
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:835,-36.19292575403169
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:836,38.91197462388409
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:837,2.576566025982063
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:838,-124.09785207271027
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:839,-93.96250874054135
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:840,-3.3637976631190596
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:841,-69.94649452785032
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:842,-119.39411401505929
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:845,-4.909702257921148
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:846,-57.94092130609065
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:847,7.039350230904034
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:850,-105.88718441018655
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:851,-309.6013659943923
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:853,-10.627138933137251
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:854,8.791715620086638
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:855,-202.40155450257768
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:856,-42.984554585320375
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:858,-13.450350761926595
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:859,-25.36621256325553
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:860,-22.42436150384533
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:861,-135.84909558213567
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:865,-32.69061570968133
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:866,-168.82373378875897
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:867,16.953984556606656
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:870,-110.21959181665743
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:871,-255.44553602469875
urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:872,-28.031647192658824
